tx_id,tx_hash,date_id,from_wallet_id,to_wallet_id,token_id,product_id,tx_type,amount_token,token_price_usd,amount_usd,gas_fee_usd,chain,status,block_number,created_at
6957,0xff85510152e89849ffe4c206d1dec04370ca0096b62faacacb93be31dae3af63,20240222,246,24,2,7,burn,27426.364271,66283.0252,1817902394.12,,optimism,confirmed,19625929,2024-02-22 14:18:00
6958,0x2d8b9d318dc8f2500a5e81819669900fb4933e2adb319f75d3ee61275e895ceb,20240102,54,23,2,8,approve,10910.684429,67495.1599,736418390.15,,polygon,confirmed,20857534,2024-01-02 23:10:00
6959,0x61647b99aea3c5aa5bb15203d50e06b07e2caa050239606f1131abe6dd0b6228,20240904,185,274,4,3,transfer,29757.985821,1.0313,30689.41,29.7216,solana,confirmed,19189270,2024-09-04 10:02:00
6960,0xb3f09975d87ef4b09d92e4c36cc48c4cb250d830199f17394e1b50e2711c667b,20240209,75,143,3,,burn,12717.825555,1.0783,13713.63,22.7298,arbitrum,confirmed,20185885,2024-02-09 01:54:00
6961,0x38fbb43d95bb369eb414e90440ecd84d4ae18878b238643f91dbb2a545e88a55,20240212,142,156,4,,unstake,35766.865037,0.9503,33989.25,25.757,arbitrum,confirmed,19838784,2024-02-12 10:32:00
6962,0xeb6669356e534bcc20fa6fe616e5af94c3fbf2b0718dd99706ad2bfdec0a647f,20240221,201,69,4,5,swap,8138.132192,1.057,8602.01,20.87,solana,confirmed,18651764,2024-02-21 20:44:00
6963,0x336ac0e3cf1e4ae9b5c3878b48046ab4297676cac07be42d3e497903b0eb6274,20241013,267,208,4,8,approve,43404.751079,1.0426,45253.79,54.6728,solana,confirmed,19991284,2024-10-13 03:28:00
6964,0x63910b12b28a1b353b4c85ccec5bbb6f5cbebb29b249ea2db24ae74bb506f060,20240301,245,236,10,2,bridge,18447.531081,19.6523,362536.42,4.809,optimism,confirmed,19907004,2024-03-01 04:41:00
6965,0xb718117cf91749c1840dd0ff0fe579a721ca58fe67e410809f31e1076def9da3,20241219,16,231,3,5,swap,39262.721411,1.0213,40099.02,58.978,optimism,confirmed,18612529,2024-12-19 20:07:00
6966,0x53ba16e6344b929de326d097221feee822085c0ce197b7b9496b5b21dbcd21a2,20240116,114,136,6,,transfer,4643.363639,0.8246,3828.92,22.91,binance_smart_chain,confirmed,18790110,2024-01-16 11:26:00
6967,0xccc722a62f2fe7d2141d4acfb63d48ef9c36fda7c66b273958599eba04cd645d,20240324,114,184,2,2,unstake,19815.323182,63682.4366,1261888062.25,,binance_smart_chain,confirmed,20790276,2024-03-24 04:35:00
6968,0x7d8655b639639ac5f6a2731e584f8e85645761e33b1d38c4beaec71b080e2308,20240824,269,229,4,9,swap,18371.880525,0.9209,16918.66,13.4476,polygon,confirmed,20344021,2024-08-24 11:25:00
6969,0xd774e064b349baf8b47d581fc11c64044fbb4c2bc0d879719aef964e31837122,20240713,231,163,2,,burn,47371.527846,63027.6418,2985715688.6,,solana,confirmed,20673409,2024-07-13 08:11:00
6970,0x1ca1667965a68729582971fbe2f13d11d3bf596ea27199dff9b028ebcd9457dd,20240103,290,220,6,6,transfer,20937.945474,0.8978,18798.09,56.6972,optimism,confirmed,20580410,2024-01-03 08:31:00
6971,0xe34e3a54c1c0459278ffb866d1894dd959e46e1efe4b49d1e9637b025e7caa7b,20241115,157,226,8,,stake,21424.452916,1.9494,41764.83,56.2529,polygon,confirmed,20907305,2024-11-15 12:32:00
6972,0xb6baf7b2e77bbed562a2d36e60059533e6a71a4e243e34ae933df02140a6a42d,20240516,177,14,2,9,mint,7327.448762,64272.8729,470956182.96,,solana,confirmed,20400251,2024-05-16 23:22:00
6973,0xe562dad4ab4a7f9e060926fe9ace4fa8c2ed9c55d482cd42b5135f286fa90e4b,20240120,135,140,4,2,bridge,17567.810307,0.9308,16352.12,57.1366,binance_smart_chain,confirmed,18545718,2024-01-20 07:25:00
6974,0x9ee1c2b478087d45d779c40c506e2e3031d55d143d7c61d5337b79afc9bfecc5,20240810,40,268,4,3,stake,24188.177676,0.9865,23861.64,38.0212,ethereum,confirmed,18240724,2024-08-10 16:08:00
6975,0x15ca8711428ad9071ed70db75f789fff895bef5c0d343eb91d6b45aeaf4eb34e,20240111,172,32,7,6,bridge,22497.025861,1.2853,28915.43,19.4341,arbitrum,confirmed,18652425,2024-01-11 18:26:00
6976,0xa6ff440befb2338d25a7a8ad37f806a6e3702b9e897c69029137d17baab0d19d,20240407,65,90,7,8,unstake,14946.5712,1.2864,19227.27,75.9745,binance_smart_chain,reverted,18339881,2024-04-07 21:38:00
6977,0x8b10c04a796dac898f5ac4c320b24ed1a5f6c0c4b8061174d997b02ac3de7170,20240106,139,25,6,,unstake,26333.930783,0.91,23963.88,66.5441,ethereum,confirmed,18123515,2024-01-06 14:52:00
6978,0x5e5b0b8a95e17e9fb41b21cd092b1998c8048ad1a2f971277f8267bcbb24ab8f,20240916,257,238,4,5,approve,19575.272553,0.9219,18046.44,50.6098,arbitrum,confirmed,18035551,2024-09-16 14:09:00
6979,0xdf58dee78ac9dd516ba996d62cd6f5c791b5cb92c4d1b8dd41e928273e8e7093,20241016,19,69,3,2,swap,33873.494266,1.015,34381.6,52.4106,optimism,failed,18355804,2024-10-16 09:22:00
6980,0xccaa2a41cdf5e3f418e5de0bfbfc6372701134b27cf0ad39b40256f93f903972,20240810,276,141,2,2,approve,10779.634227,66315.292,714854591.42,,solana,pending,20352682,2024-08-10 08:49:00
6981,0xe392a96ba2ed1c60be05757335f7c5c7ecbc91ee2e68746f7a13c5b603af211e,20240608,239,233,4,,approve,5189.617103,1.017,5277.84,21.0772,optimism,confirmed,20160683,2024-06-08 17:46:00
6982,0x0a2af002122cf87be99993707c84692a382d6885fd9988f04ccb6d7eb6cdc8dd,20240208,206,97,5,10,stake,8543.103537,163.7324,1398782.85,23.0265,arbitrum,confirmed,20631024,2024-02-08 08:07:00
6983,0x04da680aa41d91b9bc8ec8dfa108c5503e61958654cbaec35008f35206ee58e9,20240527,233,285,6,,burn,39471.252713,0.889,35089.94,66.0877,binance_smart_chain,confirmed,20985016,2024-05-27 07:25:00
6984,0xd9f4ab08592f3ad1e9f69b6869b6a9c3e1787c7ea220d157c880c70986e9c28b,20240622,211,58,2,,stake,18641.004058,70057.4493,1305941196.69,,binance_smart_chain,confirmed,19053799,2024-06-22 13:42:00
6985,0x4038585e1b58bd3aba382da076b1c7c7e907aa67371cac7f5a432297a6822208,20240105,49,268,1,5,stake,47125.715902,3092.3543,145729410.21,47.4066,arbitrum,confirmed,18381061,2024-01-05 07:20:00
6986,0x02cc9a2e5e77961412ff640147d3de025a05351df7e50f2fe195bccc0f2b5037,20240614,223,202,9,,unstake,7458.580212,427.6387,3189577.55,4.818,arbitrum,confirmed,20967724,2024-06-14 01:53:00
6987,0xef54dd27af554e24f3d123efe6bf2e199c41dd4cdbfeda78393e83638240ebd6,20241003,200,240,10,,unstake,17538.366506,18.477,324056.4,62.3151,arbitrum,confirmed,20962750,2024-10-03 10:46:00
6988,0xa8c88de0ccca5797b5b703a332ee88f8fde82770253487e1fadd0b6ae69dfedf,20240323,289,43,8,3,swap,39763.406443,1.9771,78616.23,29.3386,optimism,confirmed,20509530,2024-03-23 16:05:00
6989,0xd7f04d0f34ef5ede30be6218eec3e77b8271f8a341bf023195dfdd95e85a83cb,20240618,5,224,8,7,burn,3184.562537,2.0214,6437.27,66.9455,solana,confirmed,20962100,2024-06-18 09:34:00
6990,0x05555c334e1dd913649693273cbdf5f063fc9d86bc67effa33ba90d88c7931d0,20240913,255,159,8,,transfer,13003.002646,2.0405,26532.63,14.6896,solana,confirmed,19229887,2024-09-13 08:03:00
6991,0x70418c69552388fb077012020b04cd2aad01186047dfd17a73f272558796a7f0,20240312,92,293,1,10,approve,15613.03966,3397.263,53041601.95,73.1335,ethereum,confirmed,18958228,2024-03-12 14:56:00
6992,0x3801503b6c13900f30ead394d11980d98b525d25b65626dbb4d419a1b4d5778a,20241012,100,175,4,,unstake,22615.829993,0.9698,21932.83,13.7242,arbitrum,pending,18614144,2024-10-12 05:54:00
6993,0xb9af3bb6fc0bea181f55f815f7087e3cefb35ce12d2ad38892713119fb57e8e6,20240621,100,49,8,5,swap,29063.470067,2.2649,65825.85,64.3153,arbitrum,confirmed,18479761,2024-06-21 12:29:00
6994,0x04b44dbb1b669d7aa2be78d438812facc2109b19fd89c88752da6c9b13f59a2e,20240628,43,127,6,10,swap,36037.700243,0.8979,32358.25,56.0122,optimism,confirmed,19062379,2024-06-28 04:01:00
6995,0x781df7d36319834a5755c84a31e05bb3727e2e0cf454c604b8136ef5a1c8335c,20240402,31,208,10,,stake,6518.255726,17.053,111155.81,51.2409,arbitrum,confirmed,18313832,2024-04-02 12:39:00
6996,0x5344c1a1b6afd82ee58767d5644221bc6800e39ec3ff6269b90df2b07608b4ce,20240208,84,242,8,,approve,14784.72049,1.984,29332.89,74.8511,ethereum,pending,19370604,2024-02-08 21:27:00
6997,0x4acd31e11a79438e99219d3e5c46500a977883bd603b223b6e52bcb63d64644b,20240927,20,175,5,5,mint,37624.199882,178.1474,6702653.39,13.9102,solana,confirmed,20781060,2024-09-27 01:35:00
6998,0xd19fc0ef1db1d0a8c0bf35db8b01250149a8d7d733b6d573e7f22e314db0a19e,20240213,126,29,2,9,stake,31593.640159,61461.5853,1941795209.57,,binance_smart_chain,confirmed,19844881,2024-02-13 20:12:00
6999,0xfa9ead07d71e904528212912a46772da5b6386dfa71c25793502592f03cf99c4,20240404,254,233,9,7,stake,8564.485167,400.0263,3426019.31,26.7698,arbitrum,confirmed,18004004,2024-04-04 05:10:00
7000,0xbcbe1b9d4b1128c72a44630e84942cd535acec0815f5d70e1ba6eb580b95837e,20240227,130,257,2,3,swap,40427.599923,68347.564,2763127973.1,,solana,confirmed,18994265,2024-02-27 14:51:00
7001,0xad9fcff10c91643b1bbdc8c2562d519b5aa89ac00150edad7421f8f4457b7a6d,20241117,25,281,7,7,stake,25268.068242,1.2214,30862.42,30.7478,arbitrum,confirmed,20885053,2024-11-17 17:08:00
7002,0x097d2b247d4e5b0c5158858794609442a3ecec02da4634ee4ecee52d15703041,20240911,113,147,6,,burn,10955.854952,0.803,8797.55,40.3725,binance_smart_chain,confirmed,20072693,2024-09-11 08:41:00
7003,0x2338d6fbea2fb8ab35cded8cb9f3433f98e102324b2f2e6f76a411c97947734b,20240916,171,97,5,1,swap,2242.16249,183.4565,411339.28,74.8982,optimism,confirmed,18035323,2024-09-16 12:45:00
7004,0xf30988f3638974d74f2dd57bee3d8856769de5d30d738a9e0ac98f4f1521e2cb,20241209,150,237,10,1,mint,5411.182112,18.2901,98971.06,27.3042,polygon,pending,20456004,2024-12-09 08:57:00
7005,0x9cc66837df54864cba095e77c5f3ab66dcff3987f69c45e9fd8a10e36469c2af,20240902,253,57,3,,transfer,36055.980595,1.0692,38551.05,41.4929,solana,confirmed,19516722,2024-09-02 19:57:00
7006,0x0bd31d5ba205678873e275a30ceeccf22f3a6a242806ea9fa7c27f934f9fdd2c,20240426,195,11,3,1,approve,7954.039842,0.9802,7796.55,72.6887,ethereum,failed,19861240,2024-04-26 04:21:00
7007,0x22f140196a975dbad37e4c712107eeed7120234292d83935b9a37dedede043f5,20240309,300,237,8,2,bridge,22836.549936,2.1761,49694.62,68.8983,solana,confirmed,18128050,2024-03-09 20:32:00
7008,0x6a4907293e316712c43b7a1902f03f862c245e5cf76e3f923ca903596197c0b7,20240509,85,36,9,,approve,33594.703929,434.8077,14607235.95,77.4614,optimism,confirmed,18467118,2024-05-09 22:31:00
7009,0x49a27c8fc7d8a7d3f5783200336b19f01dd56857bce36f4da8611b249dd047ff,20240612,73,137,1,6,transfer,11118.95637,3420.4196,38031496.3,50.6998,binance_smart_chain,confirmed,19577831,2024-06-12 04:41:00
7010,0x2fccb08ca9667cf05986a5bf7c62599eb4eeff43b18bfcea71b393c9069f29fe,20240820,186,60,4,7,mint,30486.181576,1.0158,30967.86,18.3497,binance_smart_chain,confirmed,20729552,2024-08-20 02:29:00
7011,0xf7f0eb43aa18c3834fa6a7125212d2d6e687ad9275037605074ff7df78436e26,20241008,128,65,3,,transfer,43350.548516,1.0681,46302.72,35.6532,binance_smart_chain,confirmed,18429381,2024-10-08 15:04:00
7012,0xf917f14376925f225d2c1dadcca8c4508bcfbd2311553fd0ca06580c01e45f64,20240511,271,196,1,,bridge,31610.865371,3382.148,106912625.09,79.5248,binance_smart_chain,confirmed,18994051,2024-05-11 11:01:00
7013,0xff68b0ce53ed55708241275ef8ee939ebd746ab912c82d8f2c09c70c495691b9,20241203,264,177,6,,bridge,18683.199924,0.8296,15499.58,38.5143,optimism,pending,18372100,2024-12-03 16:21:00
7014,0x01334503851224a3dccf998cf3b3af253106d77e1e3c37595fd12d601fb97fe6,20240425,77,99,6,4,mint,8708.158076,0.8407,7320.95,42.5214,binance_smart_chain,confirmed,19454583,2024-04-25 02:05:00
7015,0x496f58b7d4cb0bc93e66deecdc60cd97e2b6f6f4fb46ce8429dd7810dbfe8899,20241010,209,39,5,2,mint,45034.752017,176.4723,7947386.27,47.7142,solana,confirmed,19890806,2024-10-10 13:46:00
7016,0xe2d3d0e65dcd38ea54e43e7138caeae3a6e354a279023e6b4818bcf292f66e55,20240906,123,191,3,6,transfer,12683.742095,0.927,11757.83,49.8818,optimism,confirmed,19772468,2024-09-06 23:35:00
7017,0x14421f55d894e6116a5d5d7be7448723cd0108fffa3633667d430182033ab3a5,20240105,156,71,7,8,burn,29285.17962,1.2613,36937.4,63.7912,arbitrum,confirmed,20426858,2024-01-05 19:19:00
7018,0x041e555f849ca789fc2c555361ffe5074162ebac56c4dc3f69066ce236ea3a2d,20240612,223,102,8,7,bridge,8703.69218,1.9884,17306.42,22.1605,arbitrum,confirmed,19481540,2024-06-12 07:15:00
7019,0x1a7672f3c13f9ecf5b26b3caf85239575c5f647742e6f7604677acdc7497674a,20240613,268,300,10,,bridge,19187.014016,18.4119,353269.38,38.7066,ethereum,confirmed,19258725,2024-06-13 21:39:00
7020,0x78e12391f5795a3a3b25a8c1d5a231ac64bde30250a3abb5053ced3ab4c2b7c5,20240628,203,62,4,4,approve,39553.691361,1.0759,42555.82,66.5474,binance_smart_chain,confirmed,18579707,2024-06-28 15:23:00
7021,0xf9190d9d10eec4d75fed0670ffaa0a405ec0404abb72a93823351ecfcc693444,20240106,227,27,10,,bridge,47874.908437,18.8471,902303.19,46.9329,optimism,confirmed,18082939,2024-01-06 06:16:00
7022,0xe7ca3ce388d3d8959245347698215702dba1088762b0b8b899abf47ec52bf4cd,20241008,206,122,7,2,transfer,40952.658608,1.2921,52914.93,0.7973,arbitrum,confirmed,19831106,2024-10-08 18:58:00
7023,0x7ae898ef969541f17bcf83ed4d024f5b232e88b25605bcd0b638c5d7d4fc5a26,20240601,2,75,8,7,approve,33660.417234,2.2644,76220.65,73.1459,optimism,confirmed,20299745,2024-06-01 23:39:00
7024,0x506daf44f08880897b5d9f5d42d8a63dcbc85686c23ccee74e40d01919aec373,20240528,123,127,8,10,swap,19227.388897,1.9395,37291.52,37.4192,optimism,confirmed,19052041,2024-05-28 00:52:00
7025,0xedfb040d6683f55f7a0427a985235eb118a3a32a1aa5183e153d8ed01721e639,20240725,168,92,1,8,unstake,1971.474748,3055.8854,6024600.9,62.3736,optimism,confirmed,18820184,2024-07-25 12:23:00
7026,0x8bc9c2488209fc55c349755219c82dcca9ccd4946ee5664cda11a95aa0b08595,20240208,255,130,9,3,burn,21947.183681,428.1924,9397617.25,14.6262,solana,failed,18590442,2024-02-08 10:33:00
7027,0x0deb260816efae34f7e68ac7c21757058169db6a539f6e87d6e90074ed00ff46,20241007,175,93,9,3,burn,17812.98266,447.5447,7972105.98,24.2673,polygon,confirmed,18360516,2024-10-07 10:41:00
7028,0x506301f3bc2928d6afbc0b726a84ae0d9f5fb83612348c9b024c0da11187166c,20240116,39,221,8,,swap,39024.452183,2.0187,78778.66,66.8221,optimism,confirmed,19598712,2024-01-16 16:41:00
7029,0xd30e265a7918d95bff602e8540484965cf78b4b6b1c0eca0c1ce8ef2b592b688,20240304,189,117,6,,bridge,42105.60331,0.9118,38391.89,63.3227,binance_smart_chain,pending,20258336,2024-03-04 13:19:00
7030,0xc1facafe78007b4ea2450503f59d0fffaf6aed9fd4fb1dec4af805c9af93942b,20241113,241,129,1,1,bridge,9592.096784,3302.7391,31680193.1,51.4873,polygon,confirmed,18519671,2024-11-13 03:59:00
7031,0x839e434da8be78bac56d654478a3828d87b2e52210795879dadf65d4b24484a9,20240718,270,6,4,,transfer,46528.722369,1.0644,49525.17,66.911,binance_smart_chain,confirmed,19591546,2024-07-18 03:35:00
7032,0xccda0764d2b24b6c8531ff1fc971846a04a080047675e8ff0d7d91737734057d,20240928,207,250,7,,approve,1400.543871,1.1296,1582.05,66.4625,polygon,confirmed,20244738,2024-09-28 12:44:00
7033,0x804b0f99836481e77024aa46df209435408ac46ed66d4eac8dc81fc35c6dfc67,20240813,56,151,5,3,unstake,10117.42906,188.1562,1903657.01,5.3592,optimism,confirmed,19917165,2024-08-13 14:19:00
7034,0xd87e7f0f98fcba29b98b5bccd1b40bc13afda9870a1d6f22b0b2b9b8c292a435,20240202,173,47,2,,unstake,45689.794699,68065.2496,3109887280.36,,optimism,confirmed,18500797,2024-02-02 17:11:00
7035,0x65ad8ce9754321ec379c9f52a0473d4e5d61bb891248e97921065c5d9b8535a3,20241120,271,145,8,,burn,8799.853563,2.0428,17976.34,65.2472,binance_smart_chain,confirmed,20294873,2024-11-20 11:01:00
7036,0x9097afc4782510c4a9443ddb5049aff24c5e5f7c278e454ef2aabe22bc4a858e,20241206,286,111,6,4,burn,49644.272337,0.9071,45032.32,5.1642,solana,confirmed,20380216,2024-12-06 04:17:00
7037,0x5c96c64b4a22de1b40f156aabf5f668d73e2b2ba4c3875ce872bb0e0d860319b,20241124,134,225,7,,swap,33641.579951,1.1317,38072.18,10.8049,ethereum,pending,20296785,2024-11-24 15:18:00
7038,0x98470990dee7b8d97392099232c65ae90982d028b476c2573808b7bae17efa61,20240518,237,60,7,,transfer,2449.348744,1.2246,2999.47,76.4895,binance_smart_chain,pending,20736307,2024-05-18 00:01:00
7039,0xdceffad48d19965f291c66e75ae41e1d80edb8fdc6966ed50c73b02a3bc1885c,20240418,237,164,3,,bridge,15672.691596,1.0373,16257.28,51.9762,binance_smart_chain,confirmed,18513234,2024-04-18 01:13:00
7040,0xc2281cb4a893bd5e9f01be527122ebe5d5899b1205fb34f30ae5501732e2cdd2,20240610,17,153,7,,bridge,26342.015012,1.1679,30764.84,14.7277,binance_smart_chain,confirmed,18506216,2024-06-10 00:00:00
7041,0xccacad63d23db3d4efc475d14e2a469368454be59129927acd9a5949d0d8f231,20240911,218,114,6,,mint,5354.50807,0.8346,4468.87,65.7387,optimism,confirmed,18127617,2024-09-11 04:05:00
7042,0x4f11937d1196f0d8877c27c3a3812b3f88560340ba2e43771f797041a401599b,20240609,289,125,8,6,burn,9037.126601,1.9861,17948.64,25.3498,optimism,confirmed,18065172,2024-06-09 20:30:00
7043,0xdaee58cbaf74ee293b6fc99527294d0449da884c2d47dd4ef490387be8598c2f,20240710,215,171,4,7,bridge,2912.706679,1.0105,2943.29,10.9045,arbitrum,confirmed,19320051,2024-07-10 11:18:00
7044,0xc96fd72a6fca2b7557838ea01d0dd17b2260080d3c37361e6250c474e1534f99,20240914,68,224,8,,transfer,19803.610231,2.0273,40147.86,30.5224,arbitrum,confirmed,20167125,2024-09-14 16:45:00
7045,0x15f9899c865b4c10679d6b0662b3d38571e084c3672d483d3067e3dc3bbcf83d,20240106,20,206,9,1,mint,22179.908144,404.9925,8982696.45,32.0275,solana,confirmed,20539173,2024-01-06 17:09:00
7046,0x1a030f9304ccdca449a270641f76a244636a928e71ddb636c8181ef5bd5e0df7,20240417,235,65,5,5,approve,5630.545342,169.0785,952004.16,79.095,optimism,confirmed,19643588,2024-04-17 16:07:00
7047,0x7426689832629cff46c363975608ebeff4f09e19f375a9e01330809bdf01ac09,20241110,217,177,2,,unstake,36929.948447,61940.9479,2287476012.71,,ethereum,confirmed,19223665,2024-11-10 18:28:00
7048,0x688e0a503143b6db62db883ecbad57013597b0ffb5e7f029d960a5089869435e,20240408,56,251,9,,burn,27305.154994,406.6005,11102289.67,53.0456,optimism,confirmed,20829381,2024-04-08 08:33:00
7049,0xe12a2706f9cb083a41ed56b9fb9bae1037560adcdd4bfe6d0baf10bcf3d46b97,20240726,40,128,8,6,burn,5898.600381,1.9528,11518.79,68.3079,ethereum,confirmed,19736898,2024-07-26 21:58:00
7050,0xf3c4128888ba7b190c826bbfb658550090ee0b22f5642076eaac1b998c5cf8cb,20240522,43,268,4,3,stake,23544.120986,1.008,23732.47,49.2084,optimism,reverted,20183191,2024-05-22 20:35:00
7051,0xb832180ca4b6a8f39a918b94be734f42cfc1b3d8f05c552be1f733861124ed79,20240201,184,152,5,,mint,23302.222383,162.1059,3777427.73,69.017,arbitrum,confirmed,18111187,2024-02-01 06:00:00
7052,0x3e0f6ded395d388a86fbfdd9f1d3048594a08f91ecbf36ba9763d86bca929586,20240601,65,300,2,10,unstake,20571.446475,65470.9266,1346831662.22,,binance_smart_chain,confirmed,20119798,2024-06-01 15:17:00
7053,0x55da6c42e15929d6c72bef749ab819c5927f54132130c49067d086cfcf6dc2bd,20241104,77,16,8,10,burn,21481.464956,2.1536,46262.48,60.1724,binance_smart_chain,confirmed,19697290,2024-11-04 01:34:00
7054,0x4b360f1ba6acd5cc8d314551521d582dcf6b7898997cae5d4a74862eb1c27101,20240405,37,278,5,10,mint,13411.84515,163.6569,2194941.0,1.371,arbitrum,confirmed,18189307,2024-04-05 18:35:00
7055,0x410e4b8dcfd2dc27d48ad1d9aba38cc4f891df486f3d9729dba193e5a4909f4c,20240622,14,129,7,,mint,374.926473,1.1788,441.96,38.8604,solana,confirmed,19057886,2024-06-22 19:57:00
7056,0xde735948dc2521523c3d820eec58b185f71fc3357c959e10e3137c6db70cd135,20240326,156,267,7,,burn,41282.612832,1.2005,49559.78,73.2225,arbitrum,confirmed,19241741,2024-03-26 19:39:00
7057,0x9c89798a6712e4c750eb82d92d13cca5bfd2766e4a5677f315642db4a3308d72,20240701,218,232,7,6,mint,24488.041044,1.1362,27823.31,25.7063,optimism,confirmed,20286015,2024-07-01 07:52:00
7058,0xaa1e2d85610a8bc1368449cc5283ece5e2f1765209c2a3dcf1904d6f8d20e8fa,20240306,197,9,9,,unstake,8781.32486,450.792,3958551.0,65.5495,binance_smart_chain,confirmed,18190829,2024-03-06 22:59:00
7059,0x8883880430673383b8e15a8f6f92a822bc25d3fa432c3e562440ab35f128c32c,20240326,117,243,3,3,bridge,3666.02901,0.9608,3522.32,67.4514,ethereum,confirmed,18488336,2024-03-26 19:38:00
7060,0xaae871b36fb85cf0fdc822b60da5d251cc85f2d84e1b98bede872dc3e9dbc263,20240820,19,75,6,,burn,44035.298751,0.8235,36263.07,70.7302,optimism,confirmed,19063742,2024-08-20 17:06:00
7061,0x5301ad879de8a8e601e5d39e0208930c10d309faedc7dabbc55b12b3753bc9a9,20240421,134,246,10,10,transfer,28582.508293,19.1131,546300.34,42.1857,ethereum,confirmed,18483216,2024-04-21 12:06:00
7062,0x888a8c776036633501d42fa9bbca5160945983d6713978d5791150e8de50b489,20240808,152,265,8,4,burn,13626.234513,2.167,29528.05,66.9443,polygon,confirmed,18939429,2024-08-08 22:46:00
7063,0x2123ecca9f8c86ca33d86a56aa5207342ac1a92687947837d145c9a970b3d5a2,20240406,4,276,2,4,mint,7421.538207,61032.9812,452958601.86,,arbitrum,confirmed,19565662,2024-04-06 07:13:00
7064,0x3d95a89c941ccca3f7bd89fee03e654b18509abebf9847ff3aa9b54b8137b67c,20240212,51,71,6,1,swap,28099.629167,0.7945,22325.16,8.3024,polygon,confirmed,19907159,2024-02-12 16:51:00
7065,0x661c58021d6df758436833dc19ac1f6255c620f253d5c9df10abd4f764e399bb,20240215,163,162,10,7,transfer,45843.80648,18.3666,841994.86,66.8848,optimism,confirmed,19287034,2024-02-15 16:31:00
7066,0x98b8e58e6f17f4ceabf7daf998fc9d6cd7a547714266d8c3f5508ad4ef64f972,20240915,288,95,1,10,bridge,38942.808024,3179.1443,123804806.16,51.9012,solana,confirmed,20092528,2024-09-15 08:54:00
7067,0x518a6ad67070c28cc661bde3b48c4087338502f59fedc66fca0b6524af69f295,20240113,293,66,6,1,unstake,16343.323003,0.8896,14539.02,62.7912,ethereum,confirmed,19166904,2024-01-13 00:19:00
7068,0x5ac4740fd276ab9a13a29a3ebeedb91d9828499df3f960116b1c3e4e3fe8f49d,20240608,152,262,1,,mint,49206.767878,3210.2304,157965062.13,18.9643,polygon,confirmed,20538641,2024-06-08 01:02:00
7069,0x70f5d4ff501c35278ddd51d4e579f5772498bab34da24d4cd49d9516a6cdd077,20240407,264,103,5,8,transfer,29105.669426,177.883,5177403.79,28.349,optimism,confirmed,19566984,2024-04-07 08:04:00
7070,0x5b93cff69536d47113e7c5b5b643eb72ebe6c47b1e1d14e70b5859d2122ddf1b,20240727,61,64,3,6,transfer,22389.652185,1.0472,23446.44,46.1562,arbitrum,confirmed,20846123,2024-07-27 22:12:00
7071,0x8e514ad3bb227fd3210c8ca915a1f81e7ccc4b30ebbaa2e67f2a18bae757d9f6,20240204,276,245,10,,swap,42518.142042,17.736,754101.77,55.7418,solana,confirmed,20609197,2024-02-04 13:46:00
7072,0x78d26dc947ea209fd669a7eaba5d4300cd7c89a1166854ca35a4cdb7e66e5c6c,20240816,274,212,5,9,burn,48606.252251,177.1401,8610116.38,10.5913,solana,confirmed,18668953,2024-08-16 22:52:00
